"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"125","g6056",3.89701830584131,-2.10380446815938,3.98202374301059,0.000266770074645264,0.0260503756746044,"scaffold_5",1543,"POL5_DROME","J9LCT9,J9L709","Reverse transcriptase (RNA-dependent DNA polymerase),Integrase core domain,Integrase zinc binding domain,RNase H-like domain found in reverse transcriptase","Y",2912966,"A",-0.512436122659878,"A","A","A"
"126","g20066",2.97598987717794,1.73065037620915,3.97659276940773,0.000270239062871962,0.0262523947657327,"scaffold_604",3046,NA,NA,NA,"N",140827,"A",0.214315971925597,"A","A","A"
"127","g1576",2.42497124173106,2.56127656422253,3.97094155804283,0.000274145088177371,0.0264945683414306,"scaffold_206",1333,NA,"J9LAU4",NA,"Y",683232,"A",-0.0506701170058202,"A","A","A"
"128","g10279",2.43122942307267,5.31976555932997,3.93437159843181,0.000300897027719517,0.0287832570036389,"scaffold_150",2259,"M10B1_DANRE","A0A2J7QS54","AAA domain","Y",889822,"A",-0.178033504278086,"A","A","A"
"129","g5915",1.98067152179111,2.76910430198559,3.90834054830632,0.000321492665331175,0.0302897788054985,"scaffold_139",803,NA,NA,NA,"N",925897,"A",-0.742299505669702,"A","A","A"
"130","g2808",4.00449661087267,-0.235215228527798,3.85877225210589,0.000365169406069217,0.0337269024354274,"scaffold_817",1224,"MYRO1_BREBR","T1HZR0","Glycosyl hydrolase family 1","Y",42457,"A",-0.186849101691396,"A","A","A"
"131","g19517",3.51748340638887,4.29205831280109,3.80565731618934,0.000417389955690066,0.0376421072398463,"scaffold_7",571,NA,NA,"Farnesoic acid 0-methyl transferase","Y",2872801,"A",0.125011332074952,"A","A","A"
"132","g2326",2.9705102638476,-0.160801906385147,3.80529367252415,0.000417598714912157,0.0376421072398463,"scaffold_446",864,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",270149,"A",0.253920226147652,"A","A","A"
"133","g8509",2.38042660047937,-0.168873082081897,3.78757984874442,0.000436721468714673,0.0391774680235952,"scaffold_1336",496,NA,NA,NA,"N",15836,"A",0.9061105,"A","A","A"
"134","g8421",3.23019959630422,1.16410740250294,3.74788645868414,0.000482927798230148,0.0427094966463068,"scaffold_232",858,"FGFR4_XENLA","E0VYK9","Immunoglobulin I-set domain,Immunoglobulin domain","Y",605804,"A",-0.717709862912973,"A","A","A"
"135","g3672",5.07829450425826,-1.12937793201321,3.7290169049178,0.000511103827418825,0.0449009711321205,"scaffold_269",2508,NA,"A0A0J7N0T9",NA,"Y",511711,"A",-0.171085385446641,"A","A","A"
"136","g15426",4.24570812516338,2.83595723928652,3.72540367600906,0.000512497083699066,0.0449009711321205,"scaffold_29",2332,"MODSP_DROME","T1H816","Low-density lipoprotein receptor domain class A,Trypsin","Y",1762846,"A",0.042220461733349,"A","A","A"
"137","g20162",3.03615431458998,3.81551373959772,3.70269998830113,0.000541199711768996,0.0467601538984189,"scaffold_333",2314,"NB5R2_MOUSE","A0A194Q8Y9","Oxidoreductase NAD-binding domain,Predicted AAA-ATPase,Oxidoreductase FAD-binding domain","Y",396600,"A",0.21847289288617,"A","A","A"
"138","g5324",3.30910791245809,-0.618081101496705,3.68654283708587,0.000563805288067413,0.0484898410365869,"scaffold_1973",881,"VGR_SOLIN",NA,"Low-density lipoprotein receptor domain class A","Y",7471,"A",-1.675884,"A","A","A"
