"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"526","g13757",-2.08574761306772,6.55324401846339,-7.36848953915436,5.6939312530702e-08,2.0295725677531e-06,"scaffold_377",452,NA,"A0A482XTY3","Protein of unknown function (DUF3421)","Y",355012,"A",-0.598204135,"A","A","A"
"527","g21867",2.56650819885538,6.68862783168721,7.34819160287839,5.9701241908963e-08,2.12398213387315e-06,"scaffold_239",1586,"FACR3_DROME","A0A2J7PM56","Male sterility protein","Y",572631,"A",0.096016205,"A","A","A"
"528","g16540",-3.92332939680595,0.638951379167491,-7.34195885470872,6.05789997203939e-08,2.15112815484406e-06,"scaffold_25",1377,"MEIOB_MACFA","A0A067RAZ3",NA,"Y",1916934,"A",0.236780962,"A","A","A"
"529","g6218",5.80361185901414,-1.62013811954304,7.33862107902259,6.11401576462983e-08,2.16566327970071e-06,"scaffold_1877",1155,"ABCA3_MOUSE","X1WJ06","ABC transporter","Y",8396,"A",-0.270574429,"A","A","A"
"530","g2664",-2.55887212340472,2.91698103138087,-7.33744034370926,6.1219347071384e-08,2.16566327970071e-06,"scaffold_221",456,NA,NA,NA,"N",641268,"A",-0.341545576,"A","A","A"
"531","g5958",-3.3698524491323,0.707669694139994,-7.33394188412253,6.17221663817382e-08,2.17933879000228e-06,"scaffold_115",2639,NA,NA,NA,"N",1025499,"A",-0.407033015,"A","A","A"
"532","g1813",-3.32215095961514,6.01776882608284,-7.33210857115202,6.19870965615318e-08,2.1845790853988e-06,"scaffold_330",1195,"GALK1_HUMAN","A0A210QGH3","Galactokinase galactose-binding signature,GHMP kinases C terminal,GHMP kinases N terminal domain","Y",398152,"A",0.228924189,"A","A","A"
"533","g2624",-3.15983372892121,3.09022267468854,-7.31866239654742,6.39664476744455e-08,2.25010680571891e-06,"scaffold_241",641,"MTND_PEDHC","A0A482WYT5","ARD/ARD' family","Y",571042,"A",-0.179105377,"A","A","A"
"534","g22934",-3.15531298249585,1.59614450240686,-7.31376397390686,6.47035542060811e-08,2.27177329177868e-06,"scaffold_37",262,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
"535","g22042",-3.15650031565126,3.19631953060445,-7.31246454853428,6.4900546418456e-08,2.27441228467094e-06,"scaffold_342",2273,"HSP7D_MANSE","A0A423SC79","Hsp70 protein,MULE transposase domain,Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8","Y",390780,"A",-0.346987163,"A","A","A"
"536","g4851",7.87408919597395,3.05936371990522,7.31561644111949,6.50213336489211e-08,2.27441228467094e-06,"scaffold_304",915,NA,NA,"Trypsin","Y",450191,"A",-0.303096258,"A","A","A"
"537","g4034",-3.32722234072318,1.70903000175582,-7.30400422883498,6.61983957618547e-08,2.30241238353374e-06,"scaffold_573",2712,NA,NA,"BTB/POZ domain","Y",169941,"A",-0.111829508,"A","A","A"
"538","g2790",8.82629389515196,1.0260245685143,7.31073710599088,6.61995888395553e-08,2.30241238353374e-06,"scaffold_51",467,NA,NA,"EF hand","Y",1437107,"A",0.002536088,"A","A","A"
"539","g19225",-2.91353948464141,2.15760401004591,-7.3028808863751,6.63724000596635e-08,2.30241238353374e-06,"scaffold_421",1450,"5NTD_HUMAN","A0A2J7RHZ6","5'-nucleotidase, C-terminal domain","Y",295146,"A",-0.00802893,"A","A","A"
"540","g13720",3.04886465296596,5.23100719210133,7.30270525336228,6.63997376627484e-08,2.30241238353374e-06,"scaffold_35",3729,NA,"A0A482X848",NA,"Y",1661356,"A",0.031148102,"A","A","A"
"541","g3391",-5.55547529045648,4.4942186990224,-7.30293333945079,6.64358152163718e-08,2.30241238353374e-06,"scaffold_84",1591,"WAT_DROME","J9K312","Male sterility protein","Y",1218258,"A",0.187609239,"A","A","A"
"542","g4624",-2.32638957718578,5.5144355089115,-7.29590333686823,6.74655047441196e-08,2.33378366872232e-06,"scaffold_383",5964,"ALDO2_ARATH","A0A1J1J970","2Fe-2S iron-sulfur cluster binding domain,[2Fe-2S] binding domain,CO dehydrogenase flavoprotein C-terminal domain,Molybdopterin-binding domain of aldehyde dehydrogenase,Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain,FAD binding domain in molybdopterin dehydrogenase","Y",345076,"A",-0.633045148,"A","A","A"
"543","g9763",5.87673516647468,-1.81190558525751,7.28899236613027,6.86784696159881e-08,2.37136763688796e-06,"scaffold_557",413,NA,NA,"LITAF-like zinc ribbon domain","Y",184046,"A",0.363599236,"A","A","A"
"544","g16729",4.56752291395381,-1.04142369862726,7.28186029238186,6.97361664632999e-08,2.40346210481693e-06,"scaffold_211",206,NA,NA,NA,"N",665263,"A",-0.06987008,"A","A","A"
"545","g12619",3.33251340233683,2.47510122923687,7.27945744234445,7.01158669156371e-08,2.40911665213656e-06,"scaffold_116",1153,NA,NA,NA,"N",1023870,"A",0.01007475,"A","A","A"
"546","g20326",-3.0973506106462,5.4225416186879,-7.27915100515717,7.01660052507886e-08,2.40911665213656e-06,"scaffold_129",1316,"ARMT1_DANRE","A0A0M9A0U4","Protein of unknown function DUF89","Y",951482,"A",0.005302338,"A","A","A"
"547","g5715",-4.83337356423992,2.21450172249287,-7.27724676265155,7.0504331948392e-08,2.40911665213656e-06,"scaffold_105",1814,"SCRT_DROME","A0A067RB62","ABC-2 type transporter,ABC transporter","Y",1084854,"A",0.180082073,"A","A","A"
"548","g19391",-4.51486699707654,1.33216940442524,-7.27716775397229,7.05058593673793e-08,2.40911665213656e-06,"scaffold_7",1238,NA,"R4FLB9","Ecdysteroid kinase","Y",2872801,"A",0.125011388,"A","A","A"
"549","g13691",7.56934680870542,-0.0883495322454083,7.27987876102044,7.05832757161639e-08,2.40911665213656e-06,"scaffold_35",1054,NA,NA,NA,"N",1661356,"A",0.031148102,"A","A","A"
"550","g4849",6.40275593481197,0.806455253634687,7.27733160773701,7.06711909261885e-08,2.40911665213656e-06,"scaffold_304",714,NA,NA,"Trypsin","Y",450191,"A",-0.303096258,"A","A","A"
"551","g8698",-3.34662172154736,1.21563345073408,-7.27450904360265,7.09339252513614e-08,2.41368450914297e-06,"scaffold_251",1139,NA,"A0A482XPH7","bZIP Maf transcription factor","Y",539445,"A",0.233603158,"A","A","A"
"552","g3640",6.23479723154525,-2.57902095689668,7.274385484426,7.11285134962041e-08,2.41592119481944e-06,"scaffold_200",1335,NA,NA,"Protein kinase domain","Y",691981,"A",-0.260256831,"A","A","A"
"553","g22300",5.28050660057137,-3.07248461560837,7.27056541562289,7.16453014600124e-08,2.42907370176089e-06,"scaffold_989",471,"RAC1_DROME","A0A2T7PYA5","Ras family","Y",25620,"A",0.437237803,"A","A","A"
"554","g10265",2.37851332418548,7.30853389648228,7.26514574661783,7.25082383464935e-08,2.45389343097185e-06,"scaffold_150",2704,NA,"A0A067R6B0",NA,"Y",889822,"A",-0.178033238,"A","A","A"
"555","g20516",-4.07305546535129,5.12840360869738,-7.25377860784722,7.4472925901558e-08,2.51450078739318e-06,"scaffold_113",1558,"LUCI_AQULA","A0A067R342","AMP-binding enzyme,AMP-binding enzyme C-terminal domain","Y",1050071,"A",-0.80621326,"A","A","A"
"556","g16737",6.40697577101419,0.868518234495535,7.25436405697221,7.45855313996256e-08,2.51450078739318e-06,"scaffold_211",215,NA,NA,NA,"N",665263,"A",-0.06987008,"A","A","A"
"557","g15677",5.59402223925591,1.31367749158242,7.25294034893073,7.47014207999362e-08,2.51450078739318e-06,"scaffold_674",1057,NA,NA,NA,"N",95006,"A",-0.151715672,"A","A","A"
"558","g18523",7.00665106641991,4.51328347853243,7.25369159253287,7.48607397251711e-08,2.5153476865721e-06,"scaffold_273",825,NA,NA,NA,"N",509830,"A",0.239545037,"A","A","A"
"559","g13190",-5.43341226638824,-0.171264487970824,-7.24536500911541,7.60245562641591e-08,2.54988265723921e-06,"scaffold_966",2918,"FGFR3_DANRE","A0A194RMP5","Sema domain,Protein tyrosine kinase,IPT/TIG domain","Y",26636,"A",-1.989535075,"A","A","A"
"560","g12930",7.46069299685185,2.53817714897956,7.23648611217293,7.81131204007455e-08,2.61525516855996e-06,"scaffold_83",1676,"ZNT9_DANRE","T1I1C7","Cation efflux family","Y",1220338,"A",-0.074680648,"A","A","A"
"561","g22187",-4.22239368098004,3.04331126698387,-7.23068786905426,7.86255408746883e-08,2.62771883397421e-06,"scaffold_11",518,NA,NA,"Saposin A-type domain","Y",2599874,"A",0.009435509,"A","A","A"
"562","g5716",-5.23039228711095,8.07898762904307,-7.22478459083481,7.97720381553822e-08,2.66129171419085e-06,"scaffold_105",2923,"NEP_TRILK","A0A0L7RAA7","Peptidase family M13","Y",1084854,"A",0.180082073,"A","A","A"
"563","g20392",-2.73372413144873,3.60052109694766,-7.21944053848052,8.07243046463564e-08,2.68781482407133e-06,"scaffold_164",2394,NA,NA,NA,"N",826556,"A",-0.049802588,"A","A","A"
"564","g6580",-5.22215665349542,-0.201198453022465,-7.21905273021205,8.08537821097782e-08,2.68781482407133e-06,"scaffold_52",870,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1435599,"A",-0.134785629,"A","A","A"
"565","g5850",-3.0128464815833,0.421337137525801,-7.21692376002822,8.12035595265947e-08,2.69466466825509e-06,"scaffold_125",1859,NA,NA,NA,"N",964565,"A",-0.488307221,"A","A","A"
"566","g21199",-4.25205622741268,6.14385439185631,-7.21393870492669,8.17841433635401e-08,2.7091358726555e-06,"scaffold_98",1907,"DHGL_DROPS","A0A482X9H2","GMC oxidoreductase","Y",1127684,"A",0.245144773,"A","A","A"
"567","g2603",7.66148316746363,3.86000881686211,7.21300502730397,8.26395413833096e-08,2.73161277594216e-06,"scaffold_90",1800,NA,NA,"RFX DNA-binding domain","Y",1197345,"A",-0.385385309,"A","A","A"
"568","g20290",-5.39951850974975,-3.14267536650022,-7.20926681788476,8.2754069909603e-08,2.73161277594216e-06,"scaffold_119",641,NA,NA,NA,"N",991669,"A",-0.015207842,"A","A","A"
"569","g9112",-3.82688110842632,0.438436816861722,-7.20688397768543,8.31468270810761e-08,2.73975370991757e-06,"scaffold_205",1937,NA,NA,NA,"N",683989,"A",-0.034564025,"A","A","A"
"570","g8501",5.7594858065808,-1.75623946498867,7.18308570369295,8.80663471224043e-08,2.89676481087361e-06,"scaffold_543",761,NA,NA,NA,"N",195591,"B4",-0.047138547,"B.loose","A","A"
"571","g17346",-3.00598015037127,7.29352776233233,-7.18038712933846,8.84970936041078e-08,2.90501536024667e-06,"scaffold_296",1552,"GSOX3_ARATH","J9JV88","Flavin-binding monooxygenase-like","Y",463161,"A",-0.345427309,"A","A","A"
"572","g17293",2.27513658934478,3.79786665513174,7.17976388635577,8.86270620332334e-08,2.90501536024667e-06,"scaffold_180",1843,"DS_DROME","A0A2P8ZEV4","Cadherin domain","Y",782579,"A",-0.035907008,"A","A","A"
"573","g14503",4.45173552167051,4.75543964786477,7.17890391616211,8.88219319405764e-08,2.90632181841861e-06,"scaffold_145",671,"CF298_MOUSE","A0A2J7QUK7","Protein of unknown function (DUF2870)","Y",902093,"A",-0.013096565,"A","A","A"
"574","g18491",-6.19665056919418,0.276088641096546,-7.17299109959204,9.02746374240714e-08,2.94870936770717e-06,"scaffold_273",843,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239545037,"A","A","A"
"575","g12756",4.61139528382243,-3.08842271415824,7.17128371454497,9.0437998117693e-08,2.94890787253674e-06,"scaffold_372",344,NA,NA,NA,"N",361855,"A",-0.116159386,"A","A","A"
"576","g1097",-3.8051892800355,2.15169775495785,-7.15895746766211,9.30862421266781e-08,3.02998950283522e-06,"scaffold_389",1310,"AGAL_HUMAN","A0A2P8ZLY1","Alpha galactosidase A,Alpha galactosidase A C-terminal beta sandwich domain","Y",336135,"A",-0.548614877,"A","A","A"
"577","g21200",-5.33172941536738,-0.868498306254412,-7.15822529090706,9.33224981125582e-08,3.03241510764706e-06,"scaffold_98",1164,"ASPP_AEDAE",NA,"Eukaryotic aspartyl protease","Y",1127684,"A",0.245144773,"A","A","A"
"578","g423",-3.56592882977629,0.867568815430153,-7.15669524785284,9.35827699590707e-08,3.03561133903567e-06,"scaffold_548",744,NA,"A0A1S3DIM3",NA,"Y",191680,"A",-0.594268149,"A","A","A"
"579","g8022",-5.17070674867641,1.50904580946449,-7.15385562667855,9.42725742120408e-08,3.05270551623757e-06,"scaffold_212",2133,NA,"A0A182PC84","Lipase","Y",664391,"A",-0.184568561,"A","A","A"
"580","g776",-3.8080409195506,-0.0410670289373179,-7.15187614439194,9.46547347129179e-08,3.05979589850431e-06,"scaffold_140",1153,"G3ST1_MOUSE","T1HAU9","Galactose-3-O-sulfotransferase","Y",921203,"A",0.240312175,"A","A","A"
"581","g6046",1.98894766348278,7.73960686056233,7.15018330201103,9.50306645226211e-08,3.06666080746062e-06,"scaffold_5",1823,"FNBP1_HUMAN,FNBP1_XENLA","A0A088ACC6,A0A154PJW8","SH3 domain,Fes/CIP4, and EFC/F-BAR homology domain","Y",2912966,"A",-0.512436051,"A","A","A"
"582","g5492",3.13816655622311,4.27279699575607,7.14790491981398,9.5543324121451e-08,3.07358099931634e-06,"scaffold_27",1249,"FOXL2_PIG","A0A194QUL7","Forkhead domain","Y",1871822,"A",-0.199845729,"A","A","A"
"583","g18733",-2.83911636416711,4.794491083884,-7.14777269036308,9.55729757641167e-08,3.07358099931634e-06,"scaffold_114",730,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"584","g21206",-4.22308828026995,4.9423715585959,-7.12973649686816,9.97421327945465e-08,3.20216652014546e-06,"scaffold_98",1104,"ASP4_CAEEL","H0VCH6","Eukaryotic aspartyl protease","Y",1127684,"A",0.245144773,"A","A","A"
"585","g5677",-4.97986851681774,1.36840038347898,-7.12373850812721,1.01205012318867e-07,3.24357739481442e-06,"scaffold_555",867,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",186860,"A",-0.278887196,"A","A","A"
"586","g19511",-5.76647246387177,1.77114976171144,-7.12215075801785,1.01691855126855e-07,3.2536187572925e-06,"scaffold_7",2317,NA,"A0A2J7RMN7","Carboxylesterase family","Y",2872801,"A",0.125011388,"A","A","A"
"587","g4659",-3.22394794932942,3.55224922488391,-7.11962397546493,1.02144696982117e-07,3.26253990411876e-06,"scaffold_501",1084,"PLS1_MOUSE","A0A182FF10","Scramblase","Y",222918,"A",-0.514202815,"A","A","A"
"588","g7271",-3.84753136147268,3.40715481679042,-7.11709547088127,1.0276055844371e-07,3.27662875894748e-06,"scaffold_17",972,"CATLL_FASHE","A0A3Q0KPV9","Cathepsin propeptide inhibitor domain (I29),Papain family cysteine protease","Y",2133015,"A",-0.17858936,"A","A","A"
"589","g1980",-3.12747812142607,3.16843211254727,-7.11189549292147,1.0402841742578e-07,3.31142410579957e-06,"scaffold_218",1625,"ESTF_MYZPE","A0A088A7H8","Carboxylesterase family","Y",649598,"A",-0.150086793,"A","A","A"
"590","g15082",-4.14149836754398,1.77340152971613,-7.10833333966777,1.04917226971195e-07,3.33405608217447e-06,"scaffold_68",1613,"ESTE_MYZPE","J9JZB7","Carboxylesterase family","Y",1306168,"A",-0.331814928,"A","A","A"
"591","g14710",2.44219122527703,5.67965934066805,7.1068335200527,1.05281287664071e-07,3.33996423420248e-06,"scaffold_309",1357,NA,NA,NA,"N",442925,"A",0.324811728,"A","A","A"
"592","g8162",5.32836186099934,-1.31150181546876,7.10468882413159,1.05907445616799e-07,3.35415320586042e-06,"scaffold_66",410,NA,NA,NA,"N",1324262,"A",-0.483923326,"A","A","A"
"593","g14745",-5.29316646558345,1.66683713948269,-7.09285690435093,1.08910899377313e-07,3.44345776125674e-06,"scaffold_397",515,NA,NA,NA,"N",321721,"A",-0.057593432,"A","A","A"
"594","g239",11.6945053231073,0.44245840209078,7.11055016090762,1.09401822202336e-07,3.45315616914411e-06,"scaffold_137",610,"MLR_BOMMO","T1HIT1","EF hand,EF-hand domain pair","Y",931543,"A",0.060769954,"A","A","A"
"595","g11113",5.26705391836388,-0.816860551093584,7.08907166160233,1.0988811201784e-07,3.46267598692854e-06,"scaffold_165",423,NA,NA,"Trypsin","Y",826454,"A",0.469543682,"A","A","A"
"596","g4324",7.61564866613164,2.77443754193097,7.08401149643853,1.12065601814158e-07,3.52320105453915e-06,"scaffold_264",920,NA,NA,NA,"N",514375,"A",-0.090207091,"A","A","A"
"597","g21025",6.44177609657636,-0.965736807934153,7.0813862953482,1.1218470476078e-07,3.52320105453915e-06,"scaffold_61",723,NA,NA,"Inhibitor of apoptosis-promoting Bax1","Y",1352747,"A",-0.29768682,"A","A","A"
"598","g1344",4.62891464484593,-0.226125451302827,7.07649674603017,1.13151051237025e-07,3.5476071231488e-06,"scaffold_69",463,NA,NA,"3'-5' exonuclease","Y",1296325,"A",0.352042245,"A","A","A"
"599","g21538",4.81601683372403,1.97014110643414,7.07284407872077,1.14147720423886e-07,3.57288081840975e-06,"scaffold_489",1641,NA,NA,NA,"N",233949,"A",0.029700917,"A","A","A"
"600","g11626",8.8151033983991,1.67696011929631,7.07067049159033,1.16642958347915e-07,3.64489804344177e-06,"scaffold_486",866,NA,NA,NA,"N",237105,"A",0.5949879,"A","A","A"
"601","g19087",5.12381471474076,2.88920505516096,7.05643310086069,1.18708495013253e-07,3.70327050416552e-06,"scaffold_38",1313,NA,NA,NA,"N",1625795,"A",0.085742916,"A","A","A"
"602","g4996",-5.08026393073185,2.38393262136635,-7.05558614866049,1.18942087691748e-07,3.70439402347605e-06,"scaffold_176",1841,"DHGL_DROPS","A0A1D2MH79","GMC oxidoreductase","Y",803147,"A",-0.044774936,"A","A","A"
"603","g16267",-3.89064233753935,3.73236029946832,-7.05256854565776,1.19730380915174e-07,3.71749377330236e-06,"scaffold_77",5799,"ESTF_MYZPE","A0A084VDQ2","Carboxylesterase family","Y",1239985,"A",-0.119683549,"A","A","A"
"604","g6848",-3.38480742973267,2.02788684765881,-7.05245176868448,1.19759253244153e-07,3.71749377330236e-06,"scaffold_81",687,NA,NA,"Sugar (and other) transporter","Y",1225220,"A",0.215128866,"A","A","A"
"605","g6044",2.50134673599578,6.6361019680108,7.04810042103413,1.21001315779303e-07,3.74984077610933e-06,"scaffold_5",2292,"CMTR2_MOUSE","A0A2P8ZED2","FtsJ-like methyltransferase","Y",2912966,"A",-0.512436051,"A","A","A"
"606","g2916",-2.28724498503505,6.62567115141799,-7.04266678536863,1.22571937138399e-07,3.78616848152663e-06,"scaffold_89",1048,"GALE_HUMAN","A0A482WHL8","GDP-mannose 4,6 dehydratase","Y",1205502,"A",0.023041927,"A","A","A"
"607","g2908",2.0504020910731,5.68588888752179,7.04264789971219,1.2257743177165e-07,3.78616848152663e-06,"scaffold_89",2101,"POLH_DROME","A0A1S4E8H0","impB/mucB/samB family C-terminal domain,Ubiquitin-Binding Zinc Finger,impB/mucB/samB family","Y",1205502,"A",0.023041927,"A","A","A"
"608","g20565",2.10939033890381,4.76524669123749,7.03752789690358,1.24076540352455e-07,3.82297740963289e-06,"scaffold_227",6123,"CAC1H_MOUSE,CAC1G_RAT,CAC1I_RAT","J9M5X0,A0A482XLG3,A0A026VYA2","Ion transport protein","Y",625897,"A",0.166562426,"A","A","A"
"609","g1421",-2.75161444461058,4.72309178923209,-7.03718740573664,1.24176929034425e-07,3.82297740963289e-06,"scaffold_20",1488,NA,NA,NA,"N",2080048,"A",-0.276802087,"A","A","A"
"610","g18495",-4.49023625334792,1.57179545300523,-7.03500164567807,1.24848031934592e-07,3.83733729629781e-06,"scaffold_273",846,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239545037,"A","A","A"
"611","g3036",2.68464326127633,0.500201910920298,7.03101899627755,1.26009427120216e-07,3.86262893210059e-06,"scaffold_36",239,NA,NA,NA,"N",1654184,"A",-0.216133518,"A","A","A"
"612","g10302",-2.50767631018355,9.22820716416192,-7.03077343346181,1.26082932766844e-07,3.86262893210059e-06,"scaffold_652",2122,"ACBG2_XENLA","J9JZ72","AMP-binding enzyme","Y",106700,"A",0.07865017,"A","A","A"
"613","g7121",1.82383666053858,4.83327827990043,7.02703931581553,1.27206337769885e-07,3.89068780888673e-06,"scaffold_79",1234,NA,NA,"THAP domain","Y",1236716,"A",0.003766061,"A","A","A"
"614","g17075",-4.27809302123968,0.892084245987943,-7.02357041525166,1.28275049439249e-07,3.91698518230697e-06,"scaffold_532",1108,NA,"T1HAU9","Galactose-3-O-sulfotransferase","Y",201362,"A",-0.19862309,"A","A","A"
"615","g18503",-2.46950927570755,3.93003342959052,-7.01810803002431,1.29935011409263e-07,3.96122199823134e-06,"scaffold_273",1560,"UDB33_MACMU","A0A2J7QFA8","UDP-glucoronosyl and UDP-glucosyl transferase","Y",509830,"A",0.239545037,"A","A","A"
"616","g19889",-4.0977681698176,0.524060967023596,-7.0156887873233,1.30694729834555e-07,3.97791475595465e-06,"scaffold_653",2902,"PAIN_DROME","A0A482WJY3","Ankyrin repeats (3 copies),Ion transport protein,Ankyrin repeats (many copies)","Y",106456,"A",-0.174879911,"A","A","A"
"617","g2941",2.32935791643766,5.23826951428088,7.00539375586781,1.33923030578696e-07,4.06956709938406e-06,"scaffold_141",5784,"DSCL_DROME","A0A2J7RGU9","Immunoglobulin domain,Fibronectin type III domain,Immunoglobulin I-set domain","Y",916731,"A",-0.002355752,"A","A","A"
"618","g21195",-4.0651177100161,4.70401206835175,-7.00450608561543,1.34215900763652e-07,4.07186718999631e-06,"scaffold_98",2166,"DHGL_DROPS","A0A482X9H2","Eukaryotic aspartyl protease,GMC oxidoreductase","Y",1127684,"A",0.245144773,"A","A","A"
"619","g18746",-3.41178407326795,2.23803779195633,-6.99437114100919,1.37482782118046e-07,4.16379094938628e-06,"scaffold_114",2347,"TMPS9_RAT","A0A232F2M8","Trypsin,Regulatory CLIP domain of proteinases","Y",1045659,"A",-0.645627953,"A","A","A"
"620","g23497",2.72585146820772,2.1558157779357,6.99373471774499,1.37690030861352e-07,4.16379094938628e-06,"scaffold_515",1652,"PAX6_MOUSE","A0A067QWZ5","Homeodomain,'Paired box' domain","Y",211064,"A",-0.19488503,"A","A","A"
"621","g23452",-3.68407440450096,-2.82299828905852,-6.99297115034875,1.37943672757182e-07,4.16474383337263e-06,"scaffold_48",607,NA,"A0A194R3B5",NA,"Y",1470363,"A",0.232023323,"A","A","A"
"622","g13818",-4.00068089937095,1.36262304446927,-6.98830299319509,1.3949039899293e-07,4.20088323822004e-06,"scaffold_254",1183,"G3ST3_MOUSE","T1HAU9","Galactose-3-O-sulfotransferase","Y",531794,"A",-0.17067692,"A","A","A"
"623","g2540",6.1225797631512,0.82395536024288,6.98901081310556,1.39588791797487e-07,4.20088323822004e-06,"scaffold_90",390,NA,NA,NA,"N",1197345,"A",-0.385385309,"A","A","A"
"624","g20799",3.09176814885529,3.73997016914618,6.9822056613052,1.41521799150999e-07,4.25223110942642e-06,"scaffold_97",1007,"ZN155_HUMAN",NA,"Zinc finger, C2H2 type","Y",1135984,"A",0.163850329,"A","A","A"
"625","g8684",-3.84515517674995,1.39136628740925,-6.97544054669155,1.43826056033699e-07,4.31455155932131e-06,"scaffold_337",990,NA,NA,"Carboxylesterase family","Y",394383,"A",-0.232714823,"A","A","A"
"626","g10125",5.33181742191723,3.19583761349437,6.97377878438578,1.44523180064991e-07,4.32853850325641e-06,"scaffold_130",513,NA,"A0A154PFP1","Cysteine-rich secretory protein family","Y",951268,"A",-0.102713299,"A","A","A"
"627","g21676",-3.77584939952084,6.86244830397802,-6.97175137575335,1.45094656177032e-07,4.33872361828256e-06,"scaffold_9",2119,"MYORG_MOUSE","A0A2P8XH20","Glycosyl hydrolases family 31","Y",2791333,"A",0.15502902,"A","A","A"
"628","g13233",-2.92494115341383,6.95398544919742,-6.96902602592462,1.46035435786356e-07,4.35990188783184e-06,"scaffold_547",797,NA,"A0A2X3GHB6","Metallo-beta-lactamase superfamily","Y",192592,"A",0.301910758,"A","A","A"
"629","g6717",-3.56686667474767,2.71872222149269,-6.96395900939268,1.47811935204822e-07,4.40592364571575e-06,"scaffold_179",1134,NA,"K7JKD1",NA,"Y",784024,"A",-0.047198937,"A","A","A"
"630","g10777",-4.67303834950266,3.38101019610905,-6.96302929806889,1.48182327422272e-07,4.40995310609551e-06,"scaffold_270",1635,"EST6_APIME","J9JVG0","Carboxylesterase family","Y",511095,"A",-0.121599868,"A","A","A"
"631","g23463",5.89847265926807,-3.99902965157376,6.96195073435081,1.48805852302102e-07,4.42149116451998e-06,"scaffold_48",932,NA,NA,NA,"N",1470363,"A",0.232023323,"A","A","A"
"632","g16070",5.12371246954009,-2.93019451864592,6.95717285679917,1.50321473458974e-07,4.459457762472e-06,"scaffold_315",332,NA,NA,NA,"N",422866,"A",-0.830091946,"A","A","A"
"633","g15864",7.59523749373353,3.94842239245791,6.94910943308141,1.54478125873637e-07,4.57552982939151e-06,"scaffold_598",1455,"FGT1_CAEEL","A0A482WK78","Sugar (and other) transporter","Y",145113,"A",0.100480138,"A","A","A"
"634","g20463",-4.5342725380708,-1.41607401939858,-6.94356391496886,1.55212724485773e-07,4.59003686338132e-06,"scaffold_1353",1232,"PLXA2_HUMAN","A0A2J7RNV2","Plexin cytoplasmic RasGAP domain","Y",15514,"A",-1.574364817,"A","A","A"
"635","g599",2.71740531655755,6.25679713022956,6.93992437995446,1.56530604816034e-07,4.62172017274934e-06,"scaffold_592",1346,"CCNA_DROME","A0A482X6K2","Cyclin, C-terminal domain,Cyclin, N-terminal domain","Y",149883,"A",0.021927152,"A","A","A"
"636","g7410",5.8750404136007,2.01115568449199,6.93920509600642,1.57097308750416e-07,4.63115949962508e-06,"scaffold_375",830,NA,NA,NA,"N",356100,"A",0.308506366,"A","A","A"
"637","g20197",-4.54063230374757,4.40604136271785,-6.93442089433266,1.58637719304049e-07,4.66922857022233e-06,"scaffold_71",1622,"ESTE_MYZPE","A0A088A7H8","Carboxylesterase family","Y",1288280,"A",-0.243252715,"A","A","A"
"638","g13235",-3.12882359815095,1.11018266152973,-6.93035533711722,1.60147849602063e-07,4.70628845170703e-06,"scaffold_547",1864,NA,NA,"Reduced folate carrier","Y",192592,"A",0.301910758,"A","A","A"
"639","g17463",-2.95293974679054,4.98627327528985,-6.92856284828406,1.60834562795318e-07,4.71907232840283e-06,"scaffold_41",2328,"PPCE_RAT","A0A2J7QKX9","Prolyl oligopeptidase, N-terminal beta-propeller domain,Prolyl oligopeptidase family","Y",1577355,"A",0.165155028,"A","A","A"
"640","g22652",-5.82433466685635,-1.02238781646848,-6.92836498754532,1.61199581341051e-07,4.72239211025526e-06,"scaffold_6",824,NA,"A0A2J7R4W8","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"641","g5855",-3.31723632427528,-0.153613189278205,-6.92609182618607,1.61787320503332e-07,4.72506489390938e-06,"scaffold_125",1886,NA,NA,NA,"N",964565,"A",-0.488307221,"A","A","A"
"642","g10775",-4.30981534244933,4.92515993413887,-6.92612913056843,1.61794851026179e-07,4.72506489390938e-06,"scaffold_270",2995,"ESTE_MYZPE","A0A1W4XHU4","Carboxylesterase family","Y",511095,"A",-0.121599868,"A","A","A"
"643","g11608",4.02470851034271,-3.89581588140806,6.9233280062789,1.62869113490975e-07,4.7490404492104e-06,"scaffold_289",504,NA,NA,"Immunoglobulin I-set domain","Y",477085,"A",-0.536710729,"A","A","A"
"644","g20007",-2.81540333123843,3.14566733634818,-6.91465116587523,1.66269424764295e-07,4.84066062873566e-06,"scaffold_769",1072,NA,NA,NA,"N",53292,"A",-0.103482138,"A","A","A"
